smiles,bandgap_chain,mfp_MQNs13,mfp_MQNs14,mfp_MQNs15,mfp_MQNs16,mfp_MQNs17,mfp_MQNs18,mfp_MQNs19,mfp_MQNs20,mfp_MQNs21,mfp_MQNs22,mfp_MQNs23,mfp_MQNs24,mfp_MQNs25,mfp_MQNs26,mfp_MQNs27,mfp_MQNs28,mfp_MQNs29,mfp_MQNs30,mfp_MQNs31,mfp_MQNs32,mfp_MQNs33,mfp_MQNs34,mfp_MQNs35,mfp_MQNs36,mfp_MQNs37,mfp_MQNs38,mfp_MQNs39,mfp_MQNs40,mfp_MQNs41,mfp_MQNs42,mfp_NumAromaticRings,mfp_NumAliphaticRings,mfp_Chi0n,mfp_Chi0v,mfp_Chi1n,mfp_Chi1v,mfp_Chi2n,mfp_Chi2v,mfp_HallKierAlpha,mfp_tpsa
[*]CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],5.9081,0.9659090909090908,0.0227272727272727,0.0,0.0,0.0,0.0,0.3068181818181818,0.0681818181818181,0.0454545454545454,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0454545454545454,0.2954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148968610446322,0.1785332246809959,0.4025080621615191,0.0861257804967477,0.0435671809837152,0.0435671809837152,0.0120454545454545,0.2050852272727272
[*]CCCCCCCCCNC(=O)CCCCCC(=O)N[*],5.9333,0.9423076923076924,0.0384615384615384,0.0,0.0,0.0,0.0,0.2884615384615384,0.1153846153846153,0.0769230769230769,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0769230769230769,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8021331494601469,0.1867485340755316,0.3927059513502629,0.0880590131483423,0.0448829216647489,0.0448829216647489,0.0203846153846153,0.3470673076923077
[*]CCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.5339,0.9508196721311476,0.0327868852459016,0.0,0.0,0.0,0.0,0.2950819672131147,0.0983606557377049,0.0655737704918032,0.0,0.0,0.0,0.0,0.0327868852459016,0.0,0.0655737704918032,0.2786885245901639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8067364552775023,0.1837856356053712,0.3962411388559618,0.0873617817002262,0.0444083922388023,0.0444083922388023,0.0173770491803278,0.2958606557377049
[*]CCCCCCCCCNC(=O)CCCCCCCCCC(=O)N[*],5.8963,0.953125,0.03125,0.0,0.0,0.0,0.0,0.296875,0.09375,0.0625,0.0,0.0,0.0,0.0,0.03125,0.0,0.0625,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079831839363694,0.1829831839363694,0.3971985854720886,0.0871729481830281,0.0442798738526085,0.0442798738526085,0.0165625,0.2819921875
[*]CCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N[*],5.6216,0.9571428571428572,0.0285714285714285,0.0,0.0,0.0,0.0,0.3,0.0857142857142857,0.0571428571428571,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0571428571428571,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8101560538846806,0.181584625313252,0.3988672781459095,0.0868438383387685,0.044055884665242,0.044055884665242,0.0151428571428571,0.2578214285714286
[*]CCCCCCCCCCNC(=O)CCCCCCC(=O)N[*],5.9109,0.9482758620689656,0.0344827586206896,0.0,0.0,0.0,0.0,0.293103448275862,0.1034482758620689,0.0689655172413793,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0689655172413793,0.2758620689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053607546884076,0.1846710995159938,0.3951846460381667,0.0875701497192034,0.0445502056304645,0.0445502056304645,0.0182758620689655,0.3111637931034482
[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N[*],5.6985,0.9605263157894736,0.0263157894736842,0.0,0.0,0.0,0.0,0.3026315789473684,0.0789473684210526,0.0526315789473684,0.0,0.0,0.0,0.0,0.0263157894736842,0.0,0.0526315789473684,0.2894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811985839104311,0.18040689173589,0.4002724930291272,0.0865666932067605,0.0438672621916703,0.0438672621916703,0.0139473684210526,0.2374671052631579
[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],5.9171,0.9659090909090908,0.0227272727272727,0.0,0.0,0.0,0.0,0.3068181818181818,0.0681818181818181,0.0454545454545454,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0454545454545454,0.2954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148968610446322,0.1785332246809959,0.4025080621615191,0.0861257804967477,0.0435671809837152,0.0435671809837152,0.0120454545454545,0.2050852272727272
[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*],5.5808,0.97,0.02,0.0,0.0,0.0,0.0,0.31,0.06,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171092377192763,0.1771092377192764,0.4042070947021368,0.085790686837138,0.0433391192656694,0.0433391192656694,0.0106,0.180475
[*]CCCCCCCCCCCNC(=O)CCCCC(=O)N[*],6.061,0.9454545454545454,0.0363636363636363,0.0,0.0,0.0,0.0,0.2909090909090909,0.109090909090909,0.0727272727272727,0.0,0.0,0.0,0.0,0.0363636363636363,0.0,0.0727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8038349776714117,0.1856531594895935,0.3940128994584304,0.0878012487947963,0.0447074895739444,0.0447074895739444,0.0192727272727272,0.3281363636363636
[*]CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.8916,0.9552238805970148,0.0298507462686567,0.0,0.0,0.0,0.0,0.2985074626865671,0.0895522388059701,0.0597014925373134,0.0,0.0,0.0,0.0,0.0298507462686567,0.0,0.0597014925373134,0.2835820895522388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8091182652526513,0.1822525936108603,0.398070290600204,0.0870010251300567,0.044162864575626,0.044162864575626,0.015820895522388,0.269365671641791
[*]CCCCCCCCCCCCNC(=O)CCCCC(=O)N[*],5.5461,0.9482758620689656,0.0344827586206896,0.0,0.0,0.0,0.0,0.293103448275862,0.1034482758620689,0.0689655172413793,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0689655172413793,0.2758620689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8053607546884076,0.1846710995159938,0.3951846460381667,0.0875701497192034,0.0445502056304645,0.0445502056304645,0.0182758620689655,0.3111637931034482
[*]CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.9602,0.9571428571428572,0.0285714285714285,0.0,0.0,0.0,0.0,0.3,0.0857142857142857,0.0571428571428571,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0571428571428571,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8101560538846806,0.181584625313252,0.3988672781459095,0.0868438383387685,0.044055884665242,0.044055884665242,0.0151428571428571,0.2578214285714286
[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],5.8616,0.9605263157894736,0.0263157894736842,0.0,0.0,0.0,0.0,0.3026315789473684,0.0789473684210526,0.0526315789473684,0.0,0.0,0.0,0.0,0.0263157894736842,0.0,0.0526315789473684,0.2894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811985839104311,0.18040689173589,0.4002724930291272,0.0865666932067605,0.0438672621916703,0.0438672621916703,0.0139473684210526,0.2374671052631579
[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*],5.8752,0.9716981132075472,0.0188679245283018,0.0,0.0,0.0,0.0,0.3113207547169811,0.0566037735849056,0.0377358490566037,0.0,0.0,0.0,0.0,0.0188679245283018,0.0,0.0377358490566037,0.3018867924528302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8180275827540343,0.1765181487917702,0.4049123534925818,0.0856515913557905,0.043244452137424,0.043244452137424,0.01,0.1702594339622641
[*]CCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.7746,0.9605263157894736,0.0263157894736842,0.0,0.0,0.0,0.0,0.3026315789473684,0.0789473684210526,0.0526315789473684,0.0,0.0,0.0,0.0,0.0263157894736842,0.0,0.0526315789473684,0.2894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811985839104311,0.18040689173589,0.4002724930291272,0.0865666932067605,0.0438672621916703,0.0438672621916703,0.0139473684210526,0.2374671052631579
[*]CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],5.9092,0.9634146341463414,0.024390243902439,0.0,0.0,0.0,0.0,0.3048780487804878,0.073170731707317,0.048780487804878,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.048780487804878,0.2926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8135478508771663,0.1794015094137517,0.4014720667099229,0.0863301058989488,0.0437062430069139,0.0437062430069139,0.0129268292682926,0.2200914634146341
[*]CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],5.5994,0.9680851063829788,0.0212765957446808,0.0,0.0,0.0,0.0,0.3085106382978723,0.0638297872340425,0.0425531914893617,0.0,0.0,0.0,0.0,0.0212765957446808,0.0,0.0425531914893617,0.2978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8160736571481664,0.1777757848077409,0.4034118028746136,0.0859475391884446,0.0434458715592228,0.0434458715592228,0.0112765957446808,0.1919946808510638
[*]NC(C)C(C)C([*])=O,5.6346,0.8888888888888888,0.0555555555555555,0.0,0.0,0.0,0.0,0.2777777777777778,0.1666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7975256603313234,0.1864145492202122,0.3790087852212125,0.0793183857212172,0.045870492798108,0.045870492798108,0.0205555555555555,0.5984722222222223
[*]Nc1cccc(C([*])=O)c1,4.147,0.5625,0.0625,0.0,0.1875,0.1875,0.0,0.125,0.1875,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.7097163678727388,0.2722163678727388,0.3482598833738641,0.1361081839363694,0.0828543043978715,0.0828543043978715,0.081875,0.67328125
[*]Nc1ccc(C([*])=O)cc1,3.7058,0.5625,0.0625,0.0,0.1875,0.1875,0.0,0.125,0.1875,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.7097163678727388,0.2722163678727388,0.3482598833738641,0.1361081839363694,0.0828543043978715,0.0828543043978715,0.081875,0.67328125
[*]CCCNC(=O)CCC=CCCC(=O)N[*],5.1773,0.8857142857142857,0.0857142857142857,0.0,0.0,0.0,0.0,0.2571428571428571,0.1714285714285714,0.1142857142857142,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.1714285714285714,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7774549649122183,0.2060263934836469,0.3763059848632478,0.0951162481061085,0.0488260550447698,0.0488260550447698,0.0377142857142857,0.5156428571428572
[*]CC=CCNC(=O)CCC=CCCC(=O)N[*],5.3297,0.8611111111111112,0.1111111111111111,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.2222222222222222,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7697478825535456,0.21419232699799,0.3727974852837132,0.0994185745476055,0.0509419979601929,0.0509419979601929,0.0438888888888888,0.5013194444444444
[*]CCCCCNC(=O)CCC=CCCC(=O)N[*],4.8564,0.902439024390244,0.073170731707317,0.0,0.0,0.0,0.0,0.2682926829268293,0.1463414634146341,0.0975609756097561,0.0,0.0,0.0,0.0,0.048780487804878,0.0,0.1463414634146341,0.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856322871201863,0.2002664334616498,0.3822124261027725,0.0933919191149707,0.0477783396723645,0.0477783396723645,0.0321951219512195,0.4401829268292683
[*]CCCCCCCCNC(=O)CCC=CCCC(=O)N[*],5.1591,0.92,0.06,0.0,0.0,0.0,0.0,0.28,0.12,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7942184754385528,0.1942184754385528,0.3884141894042734,0.091581373674276,0.0466782385313389,0.0466782385313389,0.0264,0.36095
[*]CCCCCCCCCCNC(=O)C(C)=C(C)C(=O)N[*],5.4099,0.92,0.06,0.0,0.0,0.0,0.0,0.28,0.12,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7942184754385528,0.1942184754385528,0.3884141894042734,0.091581373674276,0.0516782385313389,0.0516782385313389,0.0264,0.36095
[*]Cc1ccc(C(=O)N[*])cc1,4.9852,0.631578947368421,0.0526315789473684,0.0,0.1578947368421052,0.1578947368421052,0.0,0.1052631578947368,0.1578947368421052,0.1052631578947368,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.1052631578947368,0.0526315789473684,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.729234836103359,0.2555506255770432,0.3590609544200961,0.1277753127885216,0.0818501349688675,0.0818501349688675,0.0689473684210526,0.5669736842105264
[*]CCCCCCNC(=O)CCC(=O)N[*],6.0201,0.9117647058823528,0.0588235294117647,0.0,0.0,0.0,0.0,0.2647058823529412,0.1764705882352941,0.1176470588235294,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.1176470588235294,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856154050566954,0.1973801109390482,0.3800208667709904,0.0905608436386411,0.0465856448990277,0.0465856448990277,0.0311764705882352,0.5308088235294117
[*]NC1CC(CCC([*])=O)C1(C)C,5.7477,0.8214285714285714,0.0357142857142857,0.0,0.1428571428571428,0.0,0.0,0.2142857142857142,0.1071428571428571,0.0714285714285714,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.7984093530701364,0.1912664959272793,0.3954342190707795,0.0956332479636396,0.0696667453702123,0.0696667453702123,0.0132142857142857,0.3847321428571429
[*]CCCCCCCCCNC(=O)CCC=CCCC(=O)N[*],5.6902,0.9245283018867924,0.0566037735849056,0.0,0.0,0.0,0.0,0.2830188679245283,0.1132075471698113,0.0754716981132075,0.0,0.0,0.0,0.0,0.0377358490566037,0.0,0.1132075471698113,0.2452830188679245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7964325239986347,0.1926589390929744,0.3900133862304467,0.0911145034662981,0.0463945646522065,0.0463945646522065,0.0249056603773584,0.3405188679245283
[*]CCCCCCNC(=O)C1CC1(C)C(=O)N[*],6.1212,0.868421052631579,0.0526315789473684,0.0,0.0789473684210526,0.0,0.0,0.2368421052631578,0.1578947368421052,0.1052631578947368,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.1052631578947368,0.1842105263157894,0.0,0.0,0.0789473684210526,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263157894736842,0.7818664150507274,0.2029190466296747,0.3860713018477282,0.1007649653608894,0.0679976822780775,0.0679976822780775,0.0278947368421052,0.4749342105263158
[*]CCCNC(=O)c1ccc(C(=O)N[*])cc1,4.6883,0.7241379310344828,0.0689655172413793,0.0,0.1034482758620689,0.1034482758620689,0.0,0.1724137931034483,0.2068965517241379,0.1379310344827586,0.0,0.0,0.0,0.0,0.0689655172413793,0.0,0.1379310344827586,0.1034482758620689,0.0,0.2068965517241379,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.731411164549229,0.2486525438595739,0.3593348093177129,0.1234161615073724,0.0761693767781705,0.0761693767781705,0.0634482758620689,0.6223275862068965
[*]CCCCCCNC(=O)CCc1ccc(CCC(=O)N[*])cc1,5.4647,0.84,0.04,0.0,0.06,0.06,0.0,0.24,0.12,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.2,0.0,0.12,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.7742184754385528,0.2142184754385528,0.3834141894042734,0.106581373674276,0.0616782385313389,0.0616782385313389,0.0368,0.36095
[*]CCCCCCCCCCCNC(=O)c1ccc(C(=O)N[*])cc1,4.852,0.8490566037735849,0.0377358490566037,0.0,0.0566037735849056,0.0566037735849056,0.0,0.2452830188679245,0.1132075471698113,0.0754716981132075,0.0,0.0,0.0,0.0,0.0377358490566037,0.0,0.0754716981132075,0.2075471698113207,0.0,0.1132075471698113,0.0,0.0,0.0,0.0,0.0188679245283018,0.0,0.0,0.0,0.0,0.0,0.0,0.0188679245283018,0.0,0.7775645994703329,0.2115268636212763,0.3852964050983711,0.1052654468625245,0.0605455080484329,0.0605455080484329,0.0347169811320754,0.3405188679245283
[*]CC1CCC(CNC(=O)CCCC(=O)N[*])CC1,6.0232,0.8048780487804879,0.048780487804878,0.0,0.1463414634146341,0.0,0.0,0.1707317073170731,0.1463414634146341,0.0975609756097561,0.0,0.0,0.0,0.0,0.048780487804878,0.0,0.0975609756097561,0.1219512195121951,0.0,0.0,0.1463414634146341,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.7856322871201863,0.2002664334616498,0.3883099870783823,0.0994894800905804,0.059973461623584,0.059973461623584,0.0258536585365853,0.4401829268292683
[*]CC1CCC(CNC(=O)CCCCC(=O)N[*])CC1,5.3885,0.8181818181818182,0.0454545454545454,0.0,0.1363636363636363,0.0,0.0,0.1818181818181818,0.1363636363636363,0.0909090909090909,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0909090909090909,0.1363636363636363,0.0,0.0,0.1363636363636363,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.7888846311801736,0.1979755402710828,0.3902433970503107,0.098387924629859,0.0587252710583396,0.0587252710583396,0.024090909090909,0.4101704545454545
[*]CC1CCC(CNC(=O)CCCCCC(=O)N[*])CC1,5.7688,0.8297872340425532,0.0425531914893617,0.0,0.1276595744680851,0.0,0.0,0.1914893617021276,0.1276595744680851,0.0851063829787234,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0851063829787234,0.1489361702127659,0.0,0.0,0.1276595744680851,0.0,0.0,0.0,0.0212765957446808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212765957446808,0.7917217823814391,0.1959771015303753,0.3919299887279505,0.0974269932705063,0.0576364239695094,0.0576364239695094,0.0225531914893617,0.3839893617021276
[*]CC1CCC(CNC(=O)CCCCCCC(=O)N[*])CC1,5.7079,0.84,0.04,0.0,0.12,0.0,0.0,0.2,0.12,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.16,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.7942184754385528,0.1942184754385528,0.3934141894042735,0.096581373674276,0.0566782385313389,0.0566782385313389,0.0212,0.36095
[*]CC1CCC(CNC(=O)CCCCCCCC(=O)N[*])CC1,5.6927,0.8490566037735849,0.0377358490566037,0.0,0.1132075471698113,0.0,0.0,0.2075471698113207,0.1132075471698113,0.0754716981132075,0.0,0.0,0.0,0.0,0.0377358490566037,0.0,0.0754716981132075,0.1698113207547169,0.0,0.0,0.1132075471698113,0.0,0.0,0.0,0.0188679245283018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188679245283018,0.7964325239986347,0.1926589390929743,0.3947303673625221,0.0958314845983735,0.0558285269163574,0.0558285269163574,0.02,0.3405188679245283
[*]CC1CCC(CNC(=O)CCCCCCCCC(=O)N[*])CC1,5.67,0.8571428571428571,0.0357142857142857,0.0,0.1071428571428571,0.0,0.0,0.2142857142857142,0.1071428571428571,0.0714285714285714,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0714285714285714,0.1785714285714285,0.0,0.0,0.1071428571428571,0.0,0.0,0.0,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178571428571428,0.7984093530701364,0.1912664959272793,0.3959055262538156,0.0951619407806035,0.0550698558315526,0.0550698558315526,0.0189285714285714,0.3222767857142857
[*]CC1CCC(CNC(=O)CCCCCCCCCCC(=O)N[*])CC1,5.9503,0.8709677419354839,0.032258064516129,0.0,0.0967741935483871,0.0,0.0,0.2258064516129032,0.0967741935483871,0.064516129032258,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.064516129032258,0.1935483870967742,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161290322580645,0.8017890930956071,0.1888858672891555,0.397914668874414,0.0940172368340935,0.0537727730091442,0.0537727730091442,0.0170967741935483,0.2910887096774193
[*]NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC([*])=O)CC2)CC1,5.6277,0.8333333333333334,0.0256410256410256,0.0,0.1538461538461538,0.0,0.0,0.2051282051282051,0.0769230769230769,0.0512820512820512,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0512820512820512,0.1538461538461538,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.8039862022042005,0.1886015868195851,0.402829608592483,0.0971675472271,0.0572593798897358,0.0572593798897358,0.0115384615384615,0.2313782051282051
[*]Nc1ccc(NC(=O)CCCCC([*])=O)cc1,4.5626,0.75,0.0625,0.0,0.09375,0.09375,0.0,0.21875,0.1875,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.125,0.0,0.1875,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.7409663678727388,0.2409663678727388,0.3647096709441773,0.1196583963660562,0.0692572384812311,0.0692572384812311,0.0575,0.563984375
[*]Nc1cccc(NC(=O)CCCCCCC([*])=O)c1,4.8722,0.7894736842105263,0.0526315789473684,0.0,0.0789473684210526,0.0789473684210526,0.0,0.2368421052631578,0.1578947368421052,0.1052631578947368,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.1052631578947368,0.1578947368421052,0.0,0.1578947368421052,0.0,0.0,0.0,0.0,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0263157894736842,0.0,0.7555506255770431,0.2292348361033589,0.3729134071108861,0.1139228600977315,0.0649008324052472,0.0649008324052472,0.0484210526315789,0.4749342105263158
[*]Nc1ccc(NC(=O)CCCCCCC([*])=O)cc1,4.5337,0.7894736842105263,0.0526315789473684,0.0,0.0789473684210526,0.0789473684210526,0.0,0.2368421052631578,0.1578947368421052,0.1052631578947368,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.1052631578947368,0.1578947368421052,0.0,0.1578947368421052,0.0,0.0,0.0,0.0,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0263157894736842,0.0,0.7555506255770432,0.229234836103359,0.3729134071108861,0.1139228600977315,0.0649008324052472,0.0649008324052472,0.0484210526315789,0.4749342105263158
[*]Cc1ccc(CNC(=O)CCCCCCC(=O)N[*])cc1,5.311,0.8181818181818182,0.0454545454545454,0.0,0.0681818181818181,0.0681818181818181,0.0,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0909090909090909,0.1818181818181818,0.0,0.1363636363636363,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.7661573584529009,0.2207028129983554,0.3788797606866744,0.1097515609934954,0.0644070892401578,0.0644070892401578,0.0418181818181818,0.4101704545454545
[*]Nc1ccccc1NC(=O)CCCCCCCCC([*])=O,4.8005,0.8181818181818182,0.0454545454545454,0.0,0.0681818181818181,0.0681818181818181,0.0,0.25,0.1363636363636363,0.0909090909090909,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0909090909090909,0.1818181818181818,0.0,0.1363636363636363,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.7661573584529009,0.2207028129983555,0.3788797606866744,0.1097515609934954,0.061732537077259,0.061732537077259,0.0418181818181818,0.4101704545454545
[*]Nc1ccc(NC(=O)CCCCCCCCC([*])=O)cc1,4.6336,0.8181818181818182,0.0454545454545454,0.0,0.0681818181818181,0.0681818181818181,0.0,0.25,0.1363636363636363,0.0909090909090909,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0909090909090909,0.1818181818181818,0.0,0.1363636363636363,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.7661573584529009,0.2207028129983555,0.3788797606866744,0.1097515609934954,0.061732537077259,0.061732537077259,0.0418181818181818,0.4101704545454545
